has_particle,x,y,d,d_particle,Ms_particle,Hx,Hy,Hz,N,freq,freq_diff
True,30.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.940527307659919,0.02394930844694798
True,30.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.945672574704024,0.02790800360888035
True,30.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.450980707239605,0.03574248388461143
True,30.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.629197462132547,0.026012920426845554
True,40.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.468499759627274,0.02483754303861474
True,40.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.940787778843335,0.024209779630363748
True,40.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.946137281302723,0.028372710207579033
True,40.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.442539915590256,0.027301692235262465
True,40.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.6290254508746,0.025840909168898918
True,50.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.460799740887427,0.017137524298767026
True,50.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.9363401178813655,0.01976211866839428
True,50.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.94551132528202,0.02774675418687611
True,50.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.434616504996397,0.019378281641403206
True,50.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.627709107474475,0.0245245657687736
True,60.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.454930437116609,0.011268220527949069
True,60.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.93585938327865,0.01928138406567914
True,60.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.943491562603134,0.02572699150799007
True,60.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.428123542121641,0.012885318766647558
True,60.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.626886237980417,0.02370169627471519
True,70.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.44952052593551,0.005858309346850277
True,70.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.928482466766093,0.011904467553121911
True,70.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.939238654157451,0.02147408306230769
True,70.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.422986968444253,0.007748745089259046
True,70.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.623264590062648,0.02008004835694699
True,80.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.444547222032933,0.0008850054442737232
True,80.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.921476844876168,0.004898845663197093
True,80.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.9342235858649,0.01645901476975631
True,80.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.419240164856097,0.004001941501103445
True,80.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.617379135024828,0.01419459331912698
True,90.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.441306338602492,-0.002355877986167876
True,90.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.916377572245408,-0.000200426967563061
True,90.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.928832012803765,0.011067441708621395
True,90.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.416917519967745,0.0016792966127514575
True,90.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.612096469716272,0.008911928010570946
True,0.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.63610508403725,0.19244286744859007
True,0.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.949640137150374,0.03306213793740298
True,0.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,3,8.022635221776085,0.10487065068094115
True,0.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.541297288731057,0.12605906537606337
True,0.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.675613432355652,0.07242889064995062
True,0.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.492066776742887,0.04840456015422756
True,0.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.939504233516827,0.02292623430385543
True,0.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.95188004424326,0.03411547314811614
True,0.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.469356913752588,0.054118690397594094
True,0.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.635427008737457,0.032242467031755595
True,0.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.799861487747981,0.35619927115932093
True,0.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,2,5.878600981940619,-0.03797701727235214
True,0.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,3,8.199230996649066,0.2814664255539219
True,0.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.462750262369376,0.04751203901438217
True,0.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.620585348759528,0.01740080705382674
True,0.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.581286046914168,0.1376238303255084
True,0.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.93485011759275,0.01827211837977849
True,0.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.981497639664464,0.06373306856932004
True,0.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.604268835342241,0.18903061198724735
True,0.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.634862753362384,0.03167821165668272
True,0.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.490396069126655,0.046733852537995446
True,0.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.936111355145931,0.019533355932959573
True,0.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.94581270485447,0.028048133759326355
True,0.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.466180519569114,0.05094229621412083
True,0.0,20.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.628728319604893,0.025543777899191156
True,-10.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.770816565984537,0.32715434939587773
True,-10.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,2,5.945836658055912,0.029258658842940655
True,-10.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,3,8.111865930711927,0.19410135961678332
True,-10.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.4542866248263,0.03904840147130706
True,-10.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.648390524418357,0.04520598271265541
True,-20.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.705307037459487,0.26164482087082774
True,-20.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.113266890074213,0.19668889086124164
True,-20.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.961236331386586,0.04347176029144251
True,-20.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.435315682053368,0.020077458698374073
True,-20.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.711680294456384,0.10849575275068268
True,-30.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.632266676994321,0.18860446040566092
True,-30.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.272609741688273,0.35603174247530145
True,-30.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.950595724250199,0.03283115315505558
True,-30.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.41362518693904,-0.0016130364159536725
True,-30.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.748696194071293,0.14551165236559171
True,-40.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.563176826182461,0.11951460959380089
True,-40.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.307895672164895,0.39131767295192343
True,-40.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,3,8.174085520159972,0.25632094906482816
True,-40.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.39668416489571,-0.018554058459283596
True,-40.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.666993660324874,0.06380911861917227
True,-50.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.511767404298444,0.06810518770978469
True,-50.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.234480176272008,0.3179021770590369
True,-50.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,3,8.380860452747699,0.46309588165255544
True,-50.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.396483741381907,-0.018754481973086712
True,-50.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.727897698822531,0.12471315711682962
True,-60.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.47379486698798,0.030132650399320227
True,-60.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.1267114762387225,0.21013347702575125
True,-60.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,3,8.363612808913413,0.4458482378182689
True,-60.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.388348038626813,-0.026890184728181055
True,-60.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.69457096323514,0.09138642152943888
True,-70.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.447403745397592,0.003741528808932415
True,-70.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.022800645203942,0.10622264599097075
True,-70.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,3,8.196538572314417,0.278774001219273
True,-70.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.391837130272176,-0.02340109308281768
True,-70.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.673467623208305,0.07028308150260365
True,-80.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.426824496345434,-0.016837720243225718
True,-80.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,2,5.926163642800756,0.009585643587784354
True,-80.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.993462185292087,0.07569761419694299
True,-80.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.395743433963961,-0.01949478939103244
True,-80.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.664524187541307,0.061339645835605694
True,-90.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.420685486884055,-0.02297672970460507
True,-90.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,2,5.88423076926305,-0.03234722994992101
True,-90.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.897691529751547,-0.020073041343596998
True,-90.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.399516196214034,-0.015722027140959938
True,-90.0,0.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.58988789071374,-0.0132966509919612
True,-10.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.652217804772387,0.2085555881837271
True,-10.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,2,5.912368978587098,-0.004209020625872917
True,-10.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.966032624267122,0.04826805317197813
True,-10.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.8770877482905,0.4618495249355057
True,-10.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.59367043195714,-0.009514109748561594
True,-20.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.614234413201421,0.17057219661276157
True,-20.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.004681904581836,0.08810390536886459
True,-20.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.924314029067108,0.0065494579719640456
True,-20.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.703181215085541,0.2879429917305476
True,-20.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.601825703275649,-0.001358838430052245
True,-30.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.566961025762886,0.12329880917422642
True,-30.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.096365632302504,0.17978763308953294
True,-30.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.918519086131347,0.0007545150362036068
True,-30.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.586416115393925,0.17117789203893174
True,-30.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.607862961006264,0.004678419300562453
True,-40.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.521201217663223,0.07753900107456335
True,-40.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.130480629145185,0.21390262993221398
True,-40.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.990922754862321,0.07315818376717775
True,-40.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.521156252351487,0.10591802899649316
True,-40.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.623759346011191,0.020574804305489636
True,-50.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.482599073313455,0.03893685672479563
True,-50.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.096899707702445,0.1803217084894735
True,-50.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,3,8.083221424332082,0.1654568532369387
True,-50.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.470153183119683,0.054914959764689186
True,-50.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.652698576793885,0.049514035088183306
True,-60.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.452054119920208,0.008391903331548711
True,-60.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,2,6.023100547761993,0.10652254854902221
True,-60.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,3,8.094245082388667,0.1764805112935237
True,-60.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.419541177511721,0.004302954156727878
True,-60.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.655876442793266,0.05269190108756483
True,-70.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.4312332789800575,-0.012428937608602197
True,-70.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,2,5.940383831017236,0.023805831804264876
True,-70.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,3,8.000585221914733,0.08282065081958923
True,-70.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.397425105021787,-0.017813118333206646
True,-70.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.645245699617483,0.04206115791178178
True,-80.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.418749541675531,-0.02491267491312854
True,-80.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,2,5.890135561890849,-0.026442437322121926
True,-80.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.9120602106681375,-0.005704360427006172
True,-80.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.396361116792534,-0.01887710656246
True,-80.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.604741050522307,0.0015565088166056285
True,-90.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,1,4.420300518570176,-0.023361698018483423
True,-90.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,2,5.881778476163192,-0.03479952304977907
True,-90.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,3,7.889476573571589,-0.028287997523555042
True,-90.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,4,8.400288776638423,-0.014949446716570947
True,-90.0,20.0,5.0,20.0,1000000.0,0,0,80000.0,5,10.574882287209185,-0.028302254496516355
True,-10.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.625797501952218,0.18213528536355827
True,-10.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.967929573813895,0.051351574600923655
True,-10.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,3,8.008435668787167,0.09067109769202286
True,-10.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.532620653856537,0.11738243050154296
True,-10.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.684701804915234,0.08151726320953223
True,-20.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.5999851137134655,0.15632289712480585
True,-20.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,2,6.0138280841741985,0.09725008496122722
True,-20.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.9871266035254544,0.0693620324303108
True,-20.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.510931004913772,0.09569278155877825
True,-20.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.698448153742445,0.09526361203674405
True,-30.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.565936107035897,0.12227389044723758
True,-30.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,2,6.060007254135154,0.14342925492218317
True,-30.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.991764244946043,0.07399967385089923
True,-30.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.482989953659034,0.06775173030404069
True,-30.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.69434053208028,0.09115599037457933
True,-40.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.530117398124758,0.0864551815360981
True,-40.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,2,6.07814955540309,0.1615715561901192
True,-40.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,3,8.031990076467785,0.11422550537264176
True,-40.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.456093405003452,0.04085518164845858
True,-40.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.69314836118038,0.08996381947467924
True,-50.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.4986518766770835,0.054989660088423875
True,-50.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,2,6.063392158040253,0.146814158827282
True,-50.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,3,8.072474432990097,0.15470986189495317
True,-50.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.43556482868578,0.020326605330787118
True,-50.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.721170929475344,0.11798638776964232
True,-60.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.4722002512057415,0.02853803461708182
True,-60.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,2,6.022780727698804,0.10620272848583312
True,-60.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,3,8.072004195526004,0.15423962443086037
True,-60.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.42053844746441,0.005300224109415552
True,-60.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.730132393332113,0.12694785162641153
True,-70.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.4532628055086825,0.009600588920022801
True,-70.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.97685564814208,0.06027764892910881
True,-70.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,3,8.028933634884078,0.11116906378893443
True,-70.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.412609928719148,-0.002628294635846018
True,-70.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.705902319778977,0.10271777807327531
True,-80.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.4408366978724025,-0.002825518716257136
True,-80.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.93805224665396,0.021474247440989025
True,-80.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.974398392403627,0.05663382130848316
True,-80.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.408736557902596,-0.006501665452397276
True,-80.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.672878819440843,0.0696942777351417
True,-90.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.434504540156435,-0.009157676432224982
True,-90.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.914304429049374,-0.002273570163596972
True,-90.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.935285086002603,0.017520514907459095
True,-90.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.407937645238357,-0.007300578116636203
True,-90.0,0.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.626867003034342,0.02368246132864016
True,-10.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.572909808757278,0.12924759216861847
True,-10.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.94723566986998,0.03065767065700875
True,-10.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.974986756188356,0.0572221850932122
True,-10.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.587468122352336,0.1722298989973421
True,-10.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.638179130120152,0.03499458841445069
True,-20.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.5545247234107515,0.11086250682209187
True,-20.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.9771886909529535,0.060610691739982236
True,-20.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.963693675317372,0.04592910422222829
True,-20.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.548831458325775,0.1335932349707818
True,-20.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.644351695891327,0.041167154185625776
True,-30.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.529624838208488,0.08596262161982793
True,-30.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,2,6.006604329960529,0.09002633074755817
True,-30.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.965843969101326,0.04807939800618222
True,-30.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.50672936831278,0.09149114495778576
True,-30.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.64933762508636,0.046153083380659154
True,-40.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.503011404217242,0.0593491876285821
True,-40.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,2,6.017718720417093,0.10114072120412221
True,-40.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.985782035715908,0.0680174646207643
True,-40.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.470567372452196,0.055329149097202546
True,-40.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.65694937295114,0.05376483124543796
True,-50.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.4788965345817005,0.035234317993040776
True,-50.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,2,6.006887485815018,0.09030948660204707
True,-50.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,3,8.005665471162333,0.08790090006718909
True,-50.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.442582224616064,0.027344001261070616
True,-50.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.668636842008688,0.06545230030298654
True,-60.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.45925486653848,0.015592649949820014
True,-60.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.9792956255058085,0.06271762629283728
True,-60.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,3,8.003398237147653,0.08563366605250966
True,-60.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.423512678669884,0.008274455314889906
True,-60.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.671898274817307,0.06871373311160589
True,-70.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.444996395984484,0.0013341793958243642
True,-70.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.947636919380768,0.031058920167796877
True,-70.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.977356487238337,0.05959191614319348
True,-70.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.413062247580127,-0.002175975774866501
True,-70.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.658902781651303,0.055718239945601766
True,-80.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.436406140897541,-0.007256075691119079
True,-80.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.92259737568413,0.006019376471158466
True,-80.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.94571331320558,0.02794874211043652
True,-80.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.40895435664287,-0.006283866712124109
True,-80.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.63397227773215,0.030787736026448798
True,-90.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,1,4.432913845616927,-0.010748370971732868
True,-90.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,2,5.908063649091651,-0.008514350121320291
True,-90.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,3,7.9252275367880705,0.007462965692926815
True,-90.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,4,8.408094181361434,-0.007144041993559114
True,-90.0,20.0,20.0,20.0,1000000.0,0,0,80000.0,5,10.611361120717708,0.008176579012006968
True,-10.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.496981995047576,0.05331977845891611
True,-10.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.943171199788774,0.026593200575803166
True,-10.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.950975569341484,0.03321099824634022
True,-10.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.468133085629837,0.052894862274843746
True,-10.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.635828313739303,0.03264377203360169
True,-20.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.490644406021488,0.04698218943282839
True,-20.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.944864014651247,0.028286015438276024
True,-20.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.95115328239166,0.03338871129651633
True,-20.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.462209918137361,0.046971694782367734
True,-20.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.635431474088323,0.03224693238262155
True,-30.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.485106263859449,0.04144404727078932
True,-30.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.946835783414364,0.030257784201392468
True,-30.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.951941081174525,0.03417651007938094
True,-30.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.454152489616456,0.03891426626146277
True,-30.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.635218610225408,0.03203406851970669
True,-40.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.474047362781517,0.030385146192857704
True,-40.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.946144382977194,0.029566383764223048
True,-40.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.952472187552619,0.03470761645747533
True,-40.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.444982436756282,0.029744213401288633
True,-40.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,5,10.635797727574491,0.03261318586879014
True,-50.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,1,4.468441745109741,0.024779528521081673
True,-50.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,2,5.945333556312171,0.02875555709919997
True,-50.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,3,7.952797445648197,0.03503287455305326
True,-50.0,0.0,50.0,20.0,1000000.0,0,0,80000.0,4,8.436710212805814,0.02147198945081996
